"No.","Time","Source","Destination","Protocol","Length","Info"
"520","146.612328","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"521","146.613466","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"522","146.832696","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"523","146.833723","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"524","146.834830","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"525","146.848530","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"526","147.519302","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"527","147.522038","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"528","148.513994","192.168.1.100","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"529","148.515292","192.168.1.135","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"530","148.516735","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"531","148.517730","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"532","148.519045","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","74","Standard query response 0x0000"
"533","148.520384","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"534","148.521507","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"535","148.525068","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"536","148.526357","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"537","148.527783","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"538","148.530097","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"539","148.531089","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"540","148.533385","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"541","148.534631","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","74","Standard query response 0x0000"
"542","150.640493","24.156.131.29","192.168.1.109","TLSv1.2","117","Application Data"
"543","150.641033","192.168.1.109","24.156.131.29","TCP","54","50077  >  443 [FIN, ACK] Seq=2 Ack=64 Win=253 Len=0"
"544","150.641557","24.156.131.29","192.168.1.109","TCP","54","443  >  50077 [FIN, ACK] Seq=64 Ack=2 Win=245 Len=0"
"545","150.641645","192.168.1.109","24.156.131.29","TCP","54","50077  >  443 [ACK] Seq=3 Ack=65 Win=253 Len=0"
"546","150.663951","24.156.131.29","192.168.1.109","TCP","54","443  >  50077 [ACK] Seq=65 Ack=3 Win=245 Len=0"
"547","150.929173","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"548","150.931373","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"549","151.440164","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"550","151.825950","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"551","151.827180","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"552","151.828433","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"553","151.829785","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"554","152.061270","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"555","153.061447","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"556","154.440234","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"557","155.062813","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"558","155.649640","Cisco-Li_65:d1:20","Azurewav_72:18:2b","ARP","42","Who has 192.168.1.109? Tell 192.168.1.1"
"559","155.649701","Azurewav_72:18:2b","Cisco-Li_65:d1:20","ARP","42","192.168.1.109 is at dc:85:de:72:18:2b"
"560","156.060577","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"561","156.825987","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"562","156.830115","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"563","156.831500","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"564","156.832642","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"565","157.121017","192.168.1.109","24.156.131.98","TLSv1.2","144","Application Data"
"566","157.121348","192.168.1.109","24.156.131.98","TLSv1.2","100","Application Data"
"567","157.253871","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=1609 Ack=1178 Win=254 Len=0"
"568","157.254170","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=1609 Ack=1224 Win=254 Len=0"
"569","157.254171","24.156.131.98","192.168.1.109","TLSv1.2","100","Application Data"
"570","157.287036","24.156.131.98","192.168.1.109","TLSv1.2","276","Application Data, Application Data, Application Data"
"571","157.287155","192.168.1.109","24.156.131.98","TCP","54","49793  >  443 [ACK] Seq=1224 Ack=1877 Win=254 Len=0"
"572","157.288175","192.168.1.109","24.156.131.98","TLSv1.2","100","Application Data"
"573","157.363892","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=1877 Ack=1270 Win=254 Len=0"
"574","158.310982","Cisco-Li_65:d1:20","Broadcast","ARP","42","Who has 192.168.1.134? Tell 192.168.1.1"
"575","159.999055","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"576","160.102486","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"577","160.206531","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"578","160.310547","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"579","160.414958","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"580","160.439828","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"581","160.518963","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"582","160.623307","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"583","160.727094","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"584","161.060486","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"585","161.825056","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"586","161.826040","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"587","161.827224","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"588","161.828366","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"589","162.061054","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"590","164.862227","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"591","165.034196","fe80::8000:f227:62c7:9542","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"592","166.824917","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"593","166.825911","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"594","166.829436","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"595","166.830581","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"596","167.665865","192.168.1.109","173.194.204.188","TCP","55","[TCP Keep-Alive] 49715  >  5228 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"597","167.726196","173.194.204.188","192.168.1.109","TCP","66","[TCP Keep-Alive ACK] 5228  >  49715 [ACK] Seq=1 Ack=2 Win=361 Len=0 SLE=1 SRE=2"
"598","171.824885","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"599","171.825904","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"600","171.829861","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"601","171.830902","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"602","172.838689","192.168.1.100","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"603","172.840532","192.168.1.135","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"604","176.825395","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"605","176.826424","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"606","176.827468","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"607","176.828587","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"608","179.999236","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"609","180.102646","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"610","180.206839","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"611","180.310645","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"612","180.415240","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"613","180.500181","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"614","180.519161","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"615","180.623619","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"616","180.727883","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"617","181.062451","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"618","181.824926","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"619","181.826009","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"620","181.827073","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"621","181.828129","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"622","182.060640","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"623","182.297368","192.168.1.109","24.156.131.98","TLSv1.2","144","Application Data"
"624","182.297655","192.168.1.109","24.156.131.98","TLSv1.2","100","Application Data"
"625","182.323003","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=1877 Ack=1360 Win=254 Len=0"
"626","182.323329","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=1877 Ack=1406 Win=254 Len=0"
"627","182.324361","24.156.131.98","192.168.1.109","TLSv1.2","100","Application Data"
"628","182.352782","24.156.131.98","192.168.1.109","TLSv1.2","276","Application Data, Application Data, Application Data"
"629","182.352864","192.168.1.109","24.156.131.98","TCP","54","49793  >  443 [ACK] Seq=1406 Ack=2145 Win=253 Len=0"
"630","182.353649","192.168.1.109","24.156.131.98","TLSv1.2","100","Application Data"
"631","182.408239","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=2145 Ack=1452 Win=254 Len=0"
"632","183.501700","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"633","184.060453","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"634","184.763025","74.125.126.125","192.168.1.109","TCP","107","[TCP segment of a reassembled PDU]"
"635","184.786615","192.168.1.109","74.125.126.125","TCP","54","49808  >  5222 [ACK] Seq=1 Ack=54 Win=256 Len=0"
"636","185.064861","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"637","186.824378","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"638","186.825271","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"639","186.835138","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"640","186.837029","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"641","189.501135","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"642","190.060512","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"643","191.060673","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"644","191.188610","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"645","191.191794","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"646","191.504271","192.168.1.109","178.255.154.50","TCP","78","50066  >  5938 [PSH, ACK] Seq=145 Ack=73 Win=255 Len=24"
"647","191.648760","178.255.154.50","192.168.1.109","TCP","78","5938  >  50066 [PSH, ACK] Seq=73 Ack=169 Win=511 Len=24"
"648","191.698800","192.168.1.109","178.255.154.50","TCP","54","50066  >  5938 [ACK] Seq=169 Ack=97 Win=255 Len=0"
"649","191.824675","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"650","191.825837","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"651","191.827505","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"652","191.828560","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"653","192.189385","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"654","192.194375","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"655","193.190012","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"656","193.195353","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"657","193.329180","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"658","193.331529","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"659","194.190794","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"660","194.197699","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"661","196.649719","192.168.1.109","178.255.154.50","TCP","78","50066  >  5938 [PSH, ACK] Seq=169 Ack=97 Win=255 Len=24"
"662","196.824701","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"663","196.825772","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"664","196.826982","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"665","196.828053","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"666","196.842462","178.255.154.50","192.168.1.109","TCP","60","5938  >  50066 [ACK] Seq=97 Ack=193 Win=511 Len=0"
"667","197.075585","192.168.1.109","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"668","197.376400","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"669","197.432482","fe80::8000:f227:62c7:9542","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"670","198.077232","192.168.1.109","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"671","199.078397","192.168.1.109","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"672","199.645531","192.168.1.109","192.168.1.1","DNS","81","Standard query 0xbb02 A liveupdate01.asus.com"
"673","199.676882","192.168.1.109","192.168.1.1","DNS","81","Standard query 0xbb02 A liveupdate01.asus.com"
"674","199.706843","192.168.1.1","192.168.1.109","DNS","234","Standard query response 0xbb02 A liveupdate01.asus.com CNAME wideip-liveupdate01.isoi.asia CNAME liveupdate01.asus.com.edgesuite.net CNAME a1165.g.akamai.net A 24.156.130.179 A 24.156.130.170"
"675","199.714516","192.168.1.109","24.156.130.179","TCP","66","50084  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"676","199.762588","24.156.130.179","192.168.1.109","TCP","66","80  >  50084 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM=1 WS=32"
"677","199.762838","192.168.1.109","24.156.130.179","TCP","54","50084  >  80 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"678","199.763233","192.168.1.109","24.156.130.179","HTTP","477","GET /pub/ASUS/LiveUpdate/Release/ZenFone/APP/RemoteLink/AutoUpdate/remote_link.xml?17384 HTTP/1.1 "
"679","199.779336","24.156.130.179","192.168.1.109","TCP","60","80  >  50084 [ACK] Seq=1 Ack=424 Win=30272 Len=0"
"680","199.781259","24.156.130.179","192.168.1.109","HTTP/XML","573","HTTP/1.1 200 OK "
"681","199.781411","192.168.1.109","24.156.130.179","TCP","54","50084  >  80 [ACK] Seq=424 Ack=520 Win=261376 Len=0"
"682","199.860737","192.168.1.109","24.156.130.179","TCP","54","50084  >  80 [RST, ACK] Seq=424 Ack=520 Win=0 Len=0"
"683","199.999275","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"684","200.078609","192.168.1.109","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"685","200.102781","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"686","200.207191","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"687","200.310994","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"688","200.415619","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"689","200.521680","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"690","200.624565","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"691","200.727489","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"692","201.827363","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"693","201.828467","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"694","201.830081","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"695","201.831171","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"696","202.525116","fe80::4af8:b3ff:fe65:d120","ff02::1","ICMPv6","86","Router Advertisement from 48:f8:b3:65:d1:20"
"697","202.838156","192.168.1.100","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"698","202.844613","192.168.1.135","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"699","204.710327","Cisco-Li_65:d1:20","Azurewav_72:18:2b","ARP","42","Who has 192.168.1.109? Tell 192.168.1.1"
"700","204.710387","Azurewav_72:18:2b","Cisco-Li_65:d1:20","ARP","42","192.168.1.109 is at dc:85:de:72:18:2b"
"701","205.514201","192.168.1.100","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"702","205.516745","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"703","205.518451","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"704","205.519981","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"705","205.521227","192.168.1.135","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"706","205.522670","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"707","205.524206","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"708","205.525394","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","74","Standard query response 0x0000"
"709","205.527688","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"710","205.528871","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"711","205.530249","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"712","205.531605","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"713","205.533884","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"714","206.514619","192.168.1.100","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"715","206.515854","192.168.1.135","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"716","206.516911","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"717","206.518187","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"718","206.519447","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","74","Standard query response 0x0000"
"719","206.520803","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"720","206.521944","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"721","206.522974","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"722","206.524157","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"723","206.525346","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"724","206.527612","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"725","206.529563","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"726","206.531852","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"727","206.534771","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","74","Standard query response 0x0000"
"728","206.824255","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"729","206.825274","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"730","206.826989","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"731","206.828103","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"732","207.357587","192.168.1.109","24.156.131.98","TLSv1.2","143","Application Data"
"733","207.357695","192.168.1.109","24.156.131.98","TLSv1.2","100","Application Data"
"734","207.387194","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=2145 Ack=1541 Win=254 Len=0"
"735","207.391370","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=2145 Ack=1587 Win=254 Len=0"
"736","207.403463","24.156.131.98","192.168.1.109","TLSv1.2","100","Application Data"
"737","207.407291","24.156.131.98","192.168.1.109","TLSv1.2","276","Application Data, Application Data, Application Data"
"738","207.407401","192.168.1.109","24.156.131.98","TCP","54","49793  >  443 [ACK] Seq=1587 Ack=2413 Win=252 Len=0"
"739","207.408407","192.168.1.109","24.156.131.98","TLSv1.2","100","Application Data"
"740","207.480728","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=2413 Ack=1633 Win=254 Len=0"
"741","207.520234","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"742","207.529608","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"743","208.516126","192.168.1.100","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"744","208.517811","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"745","208.519259","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"746","208.520381","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"747","208.521703","192.168.1.135","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"748","208.522609","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"749","208.524113","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"750","208.525346","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","74","Standard query response 0x0000"
"751","208.526447","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"752","208.527477","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"753","208.531205","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"754","208.533513","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"755","208.537373","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"756","211.246296","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"757","211.248609","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"758","211.755527","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"759","211.824396","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"760","211.825665","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"761","211.826828","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"762","211.827932","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"763","212.560882","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"764","212.726487","192.168.1.109","173.194.204.188","TCP","55","[TCP Keep-Alive] 49715  >  5228 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"765","212.792460","173.194.204.188","192.168.1.109","TCP","66","[TCP Keep-Alive ACK] 5228  >  49715 [ACK] Seq=1 Ack=2 Win=361 Len=0 SLE=1 SRE=2"
"766","213.560005","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"767","214.761832","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"768","215.560521","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"769","216.560509","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"770","216.824843","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"771","216.825869","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"772","216.827008","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"773","216.828083","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"774","218.174326","192.168.1.1","224.0.0.1","IGMPv2","42","Membership Query, general"
"775","218.202950","192.168.1.109","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"776","218.560361","192.168.1.100","224.0.0.252","IGMPv2","60","Membership Report group 224.0.0.252"
"777","218.562471","192.168.1.135","239.255.255.250","IGMPv2","46","Membership Report group 239.255.255.250"
"778","218.703018","192.168.1.109","224.0.0.253","IGMPv2","46","Membership Report group 224.0.0.253"
"779","219.074056","192.168.1.1","192.168.1.255","BROWSER","256","Local Master Announcement LINKSYS00173, Workstation, Server, Print Queue Server, Xenix Server, NT Workstation, NT Server, Master Browser, DFS server"
"780","219.079051","192.168.1.1","192.168.1.255","BROWSER","255","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"781","219.999610","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
